Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 76283, End: 76347, Duration: 64, Channel: 0
Number: 72, Name: C, Octave: 5, Note: C5, Start: 76380, End: 76444, Duration: 64, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 76477, End: 76540, Duration: 63, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 76573, End: 76637, Duration: 64, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 76670, End: 76830, Duration: 160, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 76840, End: 76884, Duration: 44, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 76888, End: 77048, Duration: 160, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 77057, End: 77240, Duration: 183, Channel: 0
Number: 74, Name: D, Octave: 5, Note: D5, Start: 77251, End: 77434, Duration: 183, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 77444, End: 77627, Duration: 183, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 77638, End: 77702, Duration: 64, Channel: 0
Number: 65, Name: F, Octave: 4, Note: F4, Start: 77735, End: 77798, Duration: 63, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 77831, End: 77895, Duration: 64, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 77928, End: 77992, Duration: 64, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 78025, End: 78208, Duration: 183, Channel: 0
Number: 62, Name: D, Octave: 4, Note: D4, Start: 78025, End: 78273, Duration: 248, Channel: 0
Number: 71, Name: B, Octave: 4, Note: B4, Start: 78219, End: 78282, Duration: 63, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 78315, End: 78379, Duration: 64, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 78412, End: 78476, Duration: 64, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 78412, End: 78476, Duration: 64, Channel: 0
Number: 74, Name: D, Octave: 5, Note: D5, Start: 78509, End: 78573, Duration: 64, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 78606, End: 78789, Duration: 183, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 78606, End: 78789, Duration: 183, Channel: 0
Number: 61, Name: C#, Octave: 4, Note: C#4, Start: 78799, End: 78982, Duration: 183, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 78993, End: 79176, Duration: 183, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 79186, End: 79250, Duration: 64, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 79283, End: 79347, Duration: 64, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 79380, End: 79444, Duration: 64, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 79477, End: 79540, Duration: 63, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 79573, End: 79637, Duration: 64, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 79670, End: 79734, Duration: 64, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 79767, End: 79950, Duration: 183, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 80057, End: 80121, Duration: 64, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 80154, End: 80218, Duration: 64, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 80251, End: 80315, Duration: 64, Channel: 0
Number: 71, Name: B, Octave: 4, Note: B4, Start: 80348, End: 80411, Duration: 63, Channel: 0
Number: 72, Name: C, Octave: 5, Note: C5, Start: 80444, End: 80508, Duration: 64, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 80541, End: 80724, Duration: 183, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 80735, End: 80798, Duration: 63, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 80831, End: 80895, Duration: 64, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 80928, End: 80992, Duration: 64, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 81025, End: 81089, Duration: 64, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 81122, End: 81186, Duration: 64, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 81219, End: 81282, Duration: 63, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 81315, End: 81508, Duration: 193, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 81509, End: 81605, Duration: 96, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 81702, End: 81766, Duration: 64, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 81799, End: 81863, Duration: 64, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 81896, End: 81960, Duration: 64, Channel: 0
Number: 86, Name: D, Octave: 6, Note: D6, Start: 81993, End: 82056, Duration: 63, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 82090, End: 82273, Duration: 183, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 82283, End: 82283, Duration: 0, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 82283, End: 82466, Duration: 183, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 82477, End: 82573, Duration: 96, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 82477, End: 82573, Duration: 96, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 82670, End: 82830, Duration: 160, Channel: 0
Number: 92, Name: G#, Octave: 6, Note: G#6, Start: 82670, End: 82830, Duration: 160, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 82840, End: 82861, Duration: 21, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 82864, End: 83046, Duration: 182, Channel: 0
Number: 93, Name: A, Octave: 6, Note: A6, Start: 82864, End: 83046, Duration: 182, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 83057, End: 83153, Duration: 96, Channel: 0
Number: 92, Name: G#, Octave: 6, Note: G#6, Start: 83057, End: 83153, Duration: 96, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 83251, End: 83347, Duration: 96, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 83251, End: 83347, Duration: 96, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 83444, End: 83540, Duration: 96, Channel: 0
Number: 89, Name: F, Octave: 6, Note: F6, Start: 83444, End: 83540, Duration: 96, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 83638, End: 84005, Duration: 367, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 83638, End: 84005, Duration: 367, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 84025, End: 84116, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 84122, End: 84213, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 84219, End: 84310, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 84315, End: 84407, Duration: 92, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 84412, End: 84503, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 84509, End: 84600, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 84606, End: 84697, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 84702, End: 84794, Duration: 92, Channel: 0
Number: 82, Name: A#, Octave: 5, Note: A#5, Start: 84799, End: 84890, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 84896, End: 84987, Duration: 91, Channel: 0
Number: 82, Name: A#, Octave: 5, Note: A#5, Start: 84993, End: 85084, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 85090, End: 85181, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 85380, End: 85471, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 85477, End: 85568, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 85573, End: 85665, Duration: 92, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 85670, End: 85761, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 85767, End: 85858, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 85864, End: 85955, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 85961, End: 86052, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 86057, End: 86148, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 86154, End: 86245, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 86251, End: 86342, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 86348, End: 86439, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 86444, End: 86536, Duration: 92, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 86541, End: 86632, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 86638, End: 86729, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 86735, End: 86826, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 86832, End: 86923, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 86928, End: 87019, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 87025, End: 87116, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 87122, End: 87213, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 87219, End: 87310, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 87315, End: 87407, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 87412, End: 87503, Duration: 91, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 87509, End: 87600, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 87606, End: 87697, Duration: 91, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 87702, End: 87794, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 87799, End: 87890, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 87896, End: 87987, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 87993, End: 88084, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 88090, End: 88181, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 88186, End: 88277, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 88477, End: 88568, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 88573, End: 88665, Duration: 92, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 88670, End: 88761, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 88767, End: 88858, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 88864, End: 88955, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 88961, End: 89052, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 89057, End: 89148, Duration: 91, Channel: 0
Number: 89, Name: F, Octave: 6, Note: F6, Start: 89154, End: 89245, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 89251, End: 89342, Duration: 91, Channel: 0
Number: 89, Name: F, Octave: 6, Note: F6, Start: 89348, End: 89439, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 89444, End: 89627, Duration: 183, Channel: 0
Number: 89, Name: F, Octave: 6, Note: F6, Start: 89638, End: 89729, Duration: 91, Channel: 0
Number: 97, Name: C#, Octave: 7, Note: C#7, Start: 89735, End: 89826, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 90025, End: 90116, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 90122, End: 90213, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 90219, End: 90310, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 90315, End: 90407, Duration: 92, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 90412, End: 90503, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 90509, End: 90600, Duration: 91, Channel: 0
Number: 82, Name: A#, Octave: 5, Note: A#5, Start: 90606, End: 90697, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 90702, End: 90794, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 90799, End: 90890, Duration: 91, Channel: 0
Number: 91, Name: G, Octave: 6, Note: G6, Start: 90896, End: 90987, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 90993, End: 91084, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 91090, End: 91181, Duration: 91, Channel: 0
Number: 82, Name: A#, Octave: 5, Note: A#5, Start: 91186, End: 91277, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 91283, End: 91374, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 91573, End: 91665, Duration: 92, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 91670, End: 91761, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 91767, End: 91858, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 91864, End: 91955, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 91961, End: 92052, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 92057, End: 92148, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 92154, End: 92245, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 92251, End: 92342, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 92348, End: 92439, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 92444, End: 92536, Duration: 92, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 92541, End: 92632, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 92638, End: 92729, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 92735, End: 92826, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 92832, End: 92923, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 92928, End: 93019, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 93025, End: 93116, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 93122, End: 93213, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 93219, End: 93310, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 93315, End: 93407, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 93412, End: 93503, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 93509, End: 93600, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 93606, End: 93697, Duration: 91, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 93702, End: 93794, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 93799, End: 93890, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 93896, End: 93987, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 93993, End: 94084, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 94090, End: 94181, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 94186, End: 94277, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 94283, End: 94374, Duration: 91, Channel: 0
Number: 93, Name: A, Octave: 6, Note: A6, Start: 94380, End: 94471, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 94670, End: 94761, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 94767, End: 94858, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 94864, End: 94955, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 94961, End: 95052, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 95057, End: 95148, Duration: 91, Channel: 0
Number: 90, Name: F#, Octave: 6, Note: F#6, Start: 95154, End: 95245, Duration: 91, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 95251, End: 95342, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 95348, End: 95439, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 95444, End: 95536, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 95541, End: 95632, Duration: 91, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 95638, End: 95729, Duration: 91, Channel: 0
Number: 89, Name: F, Octave: 6, Note: F6, Start: 95735, End: 95826, Duration: 91, Channel: 0
Number: 97, Name: C#, Octave: 7, Note: C#7, Start: 95832, End: 96015, Duration: 183, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 96025, End: 96218, Duration: 193, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 96025, End: 96218, Duration: 193, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 96025, End: 96218, Duration: 193, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 96219, End: 96315, Duration: 96, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 96412, End: 96508, Duration: 96, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 96412, End: 96508, Duration: 96, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 96412, End: 96508, Duration: 96, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 96412, End: 96508, Duration: 96, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 96606, End: 96702, Duration: 96, Channel: 0
Number: 71, Name: B, Octave: 4, Note: B4, Start: 96606, End: 96702, Duration: 96, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 96606, End: 96702, Duration: 96, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 96606, End: 96702, Duration: 96, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 96799, End: 96992, Duration: 193, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 96799, End: 96992, Duration: 193, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 96799, End: 96992, Duration: 193, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 96799, End: 96992, Duration: 193, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 96993, End: 97089, Duration: 96, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 96993, End: 97089, Duration: 96, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 97186, End: 97282, Duration: 96, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 97186, End: 97282, Duration: 96, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 97186, End: 97282, Duration: 96, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 97186, End: 97282, Duration: 96, Channel: 0
Number: 71, Name: B, Octave: 4, Note: B4, Start: 97380, End: 97476, Duration: 96, Channel: 0
Number: 83, Name: B, Octave: 5, Note: B5, Start: 97380, End: 97476, Duration: 96, Channel: 0
Number: 57, Name: A, Octave: 3, Note: A3, Start: 97767, End: 97858, Duration: 91, Channel: 0
Number: 61, Name: C#, Octave: 4, Note: C#4, Start: 97864, End: 97955, Duration: 91, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 97961, End: 98052, Duration: 91, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 98057, End: 98148, Duration: 91, Channel: 0
Number: 57, Name: A, Octave: 3, Note: A3, Start: 98154, End: 98327, Duration: 173, Channel: 0
Number: 61, Name: C#, Octave: 4, Note: C#4, Start: 98251, End: 98342, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 97573, End: 98347, Duration: 774, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 97573, End: 98347, Duration: 774, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 98348, End: 98439, Duration: 91, Channel: 0
Number: 61, Name: C#, Octave: 4, Note: C#4, Start: 98444, End: 98536, Duration: 92, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 98541, End: 98632, Duration: 91, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 98638, End: 98729, Duration: 91, Channel: 0
Number: 61, Name: C#, Octave: 4, Note: C#4, Start: 98735, End: 98826, Duration: 91, Channel: 0
Number: 68, Name: G#, Octave: 4, Note: G#4, Start: 98832, End: 98923, Duration: 91, Channel: 0
Number: 61, Name: C#, Octave: 4, Note: C#4, Start: 98928, End: 99019, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 99025, End: 99116, Duration: 91, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 99122, End: 99305, Duration: 183, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 99315, End: 99407, Duration: 92, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 99412, End: 99503, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 99509, End: 99600, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 99606, End: 99697, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 99702, End: 99794, Duration: 92, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 99799, End: 99890, Duration: 91, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 99896, End: 99987, Duration: 91, Channel: 0
Number: 71, Name: B, Octave: 4, Note: B4, Start: 99993, End: 100084, Duration: 91, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 100090, End: 100181, Duration: 91, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 100186, End: 100277, Duration: 91, Channel: 0
Number: 64, Name: E, Octave: 4, Note: E4, Start: 100283, End: 100374, Duration: 91, Channel: 0
Number: 71, Name: B, Octave: 4, Note: B4, Start: 100380, End: 100471, Duration: 91, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 100477, End: 100568, Duration: 91, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 100573, End: 100665, Duration: 92, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 100670, End: 100853, Duration: 183, Channel: 0
Number: 64, Name: E, Octave: 4, Note: E4, Start: 100864, End: 100955, Duration: 91, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 100961, End: 101052, Duration: 91, Channel: 0
Number: 76, Name: E, Octave: 5, Note: E5, Start: 101057, End: 101148, Duration: 91, Channel: 0
Number: 74, Name: D, Octave: 5, Note: D5, Start: 101154, End: 101245, Duration: 91, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 101251, End: 101342, Duration: 91, Channel: 0
Number: 66, Name: F#, Octave: 4, Note: F#4, Start: 101348, End: 101439, Duration: 91, Channel: 0
Number: 74, Name: D, Octave: 5, Note: D5, Start: 101444, End: 101536, Duration: 92, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 101541, End: 101632, Duration: 91, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 101638, End: 101729, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 101735, End: 101826, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 101832, End: 101923, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 101928, End: 102019, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 102025, End: 102116, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 102122, End: 102213, Duration: 91, Channel: 0
Number: 62, Name: D, Octave: 4, Note: D4, Start: 102315, End: 102407, Duration: 92, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 102412, End: 102503, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 102509, End: 102600, Duration: 91, Channel: 0
Number: 80, Name: G#, Octave: 5, Note: G#5, Start: 102606, End: 102697, Duration: 91, Channel: 0
Number: 78, Name: F#, Octave: 5, Note: F#5, Start: 102702, End: 102794, Duration: 92, Channel: 0
Number: 74, Name: D, Octave: 5, Note: D5, Start: 102799, End: 102890, Duration: 91, Channel: 0
Number: 81, Name: A, Octave: 5, Note: A5, Start: 102896, End: 102987, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 102993, End: 103084, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 103090, End: 103181, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 103186, End: 103277, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 103283, End: 103374, Duration: 91, Channel: 0
Number: 75, Name: D#, Octave: 5, Note: D#5, Start: 103380, End: 103471, Duration: 91, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 103477, End: 103568, Duration: 91, Channel: 0
Number: 77, Name: F, Octave: 5, Note: F5, Start: 103573, End: 103665, Duration: 92, Channel: 0
Number: 85, Name: C#, Octave: 6, Note: C#6, Start: 103670, End: 103761, Duration: 91, Channel: 0
Number: 69, Name: A, Octave: 4, Note: A4, Start: 103961, End: 104052, Duration: 91, Channel: 0
Number: 73, Name: C#, Octave: 5, Note: C#5, Start: 104057, End: 104148, Duration: 91, Channel: 0
